MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 2,4-Aug-16,05.36.03.000000000 AM,379.0,107.0,393.0,740.0,5.6,77.0,1460.0,7.0,4.0,238.007768,112.0
Truck 2,4-Aug-16,08.09.06.000000000 AM,330.2,126.0,273.0,1133.0,4.6,856.0,1005.0,4.4,4.0,194.4755321,114.0
Truck 2,4-Aug-16,09.08.02.000000000 AM,403.8,154.0,1013.0,561.0,2.2,115.0,1300.0,6.4,4.0,180.2802378,161.0
Truck 2,4-Aug-16,10.02.35.000000000 AM,337.4,110.0,6.0,727.0,4.8,122.0,1206.0,6.2,3.0,152.8360021,106.0
Truck 2,4-Aug-16,10.40.17.000000000 AM,321.7,137.0,3154.0,1056.0,6.0,55.0,767.0,5.1,3.0,141.4797667,128.0
Truck 2,4-Aug-16,12.10.01.000000000 PM,352.8,100.0,215.0,880.0,6.0,131.0,832.0,3.6,3.0,141.4797667,114.0
Truck 2,4-Aug-16,12.47.30.000000000 PM,335.0,115.0,37.0,537.0,3.0,1508.0,811.0,3.2,4.0,96.05482488,101.0
Truck 2,4-Aug-16,01.39.44.000000000 PM,334.3,138.0,61.0,317.0,1.2,78.0,1224.0,5.6,5.0,126.8112959,79.0
Truck 2,4-Aug-16,03.38.24.000000000 PM,346.2,125.0,783.0,604.0,2.8,65.0,1005.0,5.6,4.0,151.4164727,83.0
Truck 2,4-Aug-16,04.23.18.000000000 PM,348.2,109.0,215.0,1193.0,7.8,262.0,1110.0,4.6,4.0,219.5538854,86.0
Truck 2,4-Aug-16,05.13.29.000000000 PM,332.4,137.0,48.0,672.0,3.6,148.0,798.0,2.8,5.0,126.8112959,57.0
Truck 2,4-Aug-16,05.44.47.000000000 PM,341.3,139.0,303.0,657.0,3.0,510.0,1182.0,4.6,4.0,190.2169438,91.0
Truck 2,4-Aug-16,06.33.14.000000000 PM,346.8,236.0,19.0,416.0,2.4,132.0,854.0,3.5,3.0,120.6600017,59.0
Truck 2,4-Aug-16,07.02.01.000000000 PM,369.6,151.0,144.0,706.0,4.4,261.0,764.0,3.6,4.0,127.7576489,79.0
Truck 2,4-Aug-16,07.37.13.000000000 PM,353.2,347.0,546.0,683.0,3.6,102.0,945.0,4.4,7.0,141.4797667,78.0
Truck 2,4-Aug-16,08.22.46.000000000 PM,349.8,139.0,120.0,749.0,3.8,309.0,806.0,2.8,4.0,128.2308253,42.0
Truck 2,4-Aug-16,11.24.58.000000000 PM,327.6,205.0,806.0,221.0,0.6,646.0,328.0,1.7,5.0,44.95176534,50.0
Truck 2,5-Aug-16,12.03.16.000000000 AM,346.4,230.0,379.0,414.0,1.7,173.0,718.0,3.8,5.0,122.5527076,95.0
Truck 2,5-Aug-16,12.36.30.000000000 AM,290.8,143.0,2.0,484.0,3.2,704.0,1082.0,5.6,4.0,166.0849435,96.0
Truck 2,5-Aug-16,01.18.25.000000000 AM,322.2,221.0,181.0,988.0,4.4,942.0,707.0,2.7,4.0,136.2748254,123.0
Truck 2,5-Aug-16,02.11.14.000000000 AM,375.3,255.0,249.0,458.0,2.7,997.0,581.0,2.4,7.0,67.19105977,70.0
Truck 2,5-Aug-16,02.55.22.000000000 AM,373.6,261.0,361.0,508.0,2.4,1218.0,1087.0,5.1,7.0,150.4701198,101.0
Truck 2,5-Aug-16,03.55.02.000000000 AM,331.7,164.0,1804.0,972.0,4.3,71.0,696.0,2.5,4.0,131.0698842,94.0
Truck 2,5-Aug-16,04.59.27.000000000 AM,343.0,148.0,115.0,424.0,1.7,544.0,707.0,3.3,4.0,78.54729522,64.0
Truck 2,5-Aug-16,05.33.11.000000000 AM,344.6,162.0,44.0,179.0,0.4,59.0,1076.0,5.9,5.0,141.0065902,70.0
Truck 2,5-Aug-16,05.59.35.000000000 AM,328.8,101.0,667.0,1077.0,6.4,136.0,627.0,5.1,3.0,150.4701198,126.0
Truck 2,5-Aug-16,07.24.48.000000000 AM,338.0,134.0,1197.0,538.0,1.6,139.0,767.0,5.1,4.0,113.5623545,105.0
Truck 2,5-Aug-16,08.12.59.000000000 AM,345.9,116.0,293.0,838.0,5.7,372.0,631.0,2.7,4.0,127.2844724,98.0
Truck 2,5-Aug-16,08.52.03.000000000 AM,339.7,117.0,14.0,842.0,4.1,1549.0,706.0,2.4,4.0,123.972237,90.0
Truck 2,5-Aug-16,09.48.04.000000000 AM,412.4,175.0,142.0,383.0,1.7,121.0,760.0,2.5,4.0,121.1331782,129.0
Truck 2,5-Aug-16,11.38.58.000000000 AM,370.5,109.0,496.0,463.0,3.6,1256.0,1137.0,5.6,4.0,185.4851791,154.0
Truck 2,5-Aug-16,12.39.03.000000000 PM,321.2,120.0,142.0,248.0,1.6,321.0,1072.0,5.2,3.0,134.855296,117.0
Truck 2,8-Aug-16,04.19.12.000000000 PM,367.5,149.0,358.0,734.0,4.0,951.0,1087.0,5.7,5.0,153.3091786,124.0
Truck 2,8-Aug-16,05.16.10.000000000 PM,324.6,148.0,213.0,834.0,5.4,74.0,743.0,3.8,5.0,144.792002,115.0
Truck 2,8-Aug-16,05.51.05.000000000 PM,302.7,94.0,94.0,973.0,6.2,63.0,1323.0,6.8,3.0,223.3392972,82.0
Truck 2,8-Aug-16,06.35.21.000000000 PM,370.1,231.0,927.0,787.0,5.7,72.0,851.0,5.1,5.0,150.4701198,107.0
Truck 2,8-Aug-16,07.25.10.000000000 PM,345.9,122.0,105.0,827.0,5.6,159.0,1052.0,4.4,4.0,200.6268263,102.0
Truck 2,8-Aug-16,10.00.57.000000000 PM,359.8,167.0,220.0,80.0,0.1,63.0,484.0,2.4,6.0,44.47858886,51.0
Truck 2,8-Aug-16,10.18.36.000000000 PM,370.0,120.0,213.0,401.0,2.2,748.0,909.0,4.3,4.0,118.7672958,145.0
Truck 2,8-Aug-16,11.30.13.000000000 PM,327.3,112.0,264.0,663.0,2.4,96.0,1000.0,4.1,3.0,165.611767,66.0
Truck 2,9-Aug-16,12.07.18.000000000 AM,402.2,198.0,81.0,580.0,2.8,242.0,1082.0,5.1,4.0,140.5334137,82.0
Truck 2,9-Aug-16,12.45.11.000000000 AM,375.9,291.0,30.0,560.0,3.6,64.0,695.0,3.8,7.0,97.47435431,62.0
Truck 2,9-Aug-16,01.13.40.000000000 AM,321.2,404.0,130.0,588.0,3.6,61.0,691.0,3.6,6.0,97.00117783,59.0
Truck 2,9-Aug-16,01.46.13.000000000 AM,314.3,213.0,402.0,577.0,3.6,64.0,701.0,3.6,5.0,93.21576601,64.0
Truck 2,9-Aug-16,02.20.12.000000000 AM,397.9,160.0,196.0,653.0,4.3,262.0,807.0,3.2,4.0,119.7136487,60.0
Truck 2,9-Aug-16,02.56.18.000000000 AM,354.8,314.0,2442.0,1219.0,6.7,119.0,718.0,2.5,4.0,146.6847079,73.0
Truck 2,9-Aug-16,04.19.52.000000000 AM,319.4,204.0,133.0,362.0,0.9,82.0,574.0,2.4,4.0,52.52258897,66.0
Truck 2,9-Aug-16,04.43.25.000000000 AM,287.0,175.0,584.0,266.0,0.9,84.0,734.0,3.2,4.0,90.37670715,50.0
Truck 2,9-Aug-16,05.15.26.000000000 AM,385.7,164.0,669.0,1553.0,6.2,378.0,1489.0,6.4,4.0,274.9155333,102.0
Truck 2,15-Aug-16,04.05.06.000000000 PM,280.4,162.0,237.0,730.0,6.0,3313.0,898.0,5.4,4.0,255.5152977,133.0
Truck 2,16-Aug-16,04.53.26.000000000 PM,369.0,187.0,528.0,304.0,1.9,69.0,940.0,5.7,4.0,123.0258841,94.0
Truck 2,16-Aug-16,05.28.40.000000000 PM,363.6,247.0,25.0,979.0,6.8,150.0,865.0,4.8,6.0,166.0849435,111.0
Truck 2,16-Aug-16,06.08.02.000000000 PM,331.2,198.0,274.0,690.0,4.3,139.0,1597.0,7.6,5.0,219.080709,83.0
Truck 3,27-Jul-16,05.20.08.000000000 PM,465.1,206.0,1829.0,818.0,4.1,187.0,749.0,3.5,4.0,132.0162371,92.0
Truck 3,27-Jul-16,06.25.56.000000000 PM,382.1,111.0,66.0,692.0,3.3,354.0,1036.0,4.1,4.0,158.5141199,81.0
Truck 3,27-Jul-16,07.05.11.000000000 PM,449.1,195.0,10.0,842.0,4.3,494.0,1255.0,4.8,1.0,179.3338849,64.0
Truck 3,27-Jul-16,08.24.53.000000000 PM,419.3,183.0,1260.0,650.0,4.1,242.0,721.0,2.5,5.0,131.0698842,102.0
Truck 3,27-Jul-16,09.17.57.000000000 PM,263.4,175.0,985.0,394.0,1.9,88.0,1015.0,4.8,5.0,137.2211784,82.0
Truck 3,27-Jul-16,10.04.03.000000000 PM,334.8,178.0,143.0,884.0,4.6,100.0,1064.0,4.3,4.0,60.56658908,86.0
Truck 3,27-Jul-16,10.45.12.000000000 PM,339.2,107.0,89.0,471.0,1.6,380.0,1011.0,3.6,3.0,178.3875319,52.0
Truck 3,27-Jul-16,11.20.57.000000000 PM,443.2,347.0,333.0,773.0,3.6,167.0,566.0,2.4,5.0,115.4550604,91.0
Truck 3,27-Jul-16,11.58.55.000000000 PM,429.9,164.0,683.0,689.0,2.8,97.0,695.0,3.0,5.0,113.0891781,89.0
Truck 3,28-Jul-16,12.39.19.000000000 AM,359.1,351.0,2597.0,1314.0,4.6,99.0,972.0,3.5,4.0,188.7974144,92.0
Truck 3,28-Jul-16,02.11.57.000000000 AM,376.5,136.0,159.0,319.0,1.1,86.0,636.0,2.8,4.0,61.98611852,66.0
Truck 3,28-Jul-16,02.35.07.000000000 AM,425.8,118.0,181.0,762.0,2.7,1779.0,1269.0,4.4,4.0,185.0120026,72.0
Truck 3,28-Jul-16,05.06.18.000000000 AM,312.4,437.0,274.0,531.0,1.7,426.0,575.0,2.2,3.0,72.39600102,77.0
Truck 3,28-Jul-16,05.45.18.000000000 AM,418.2,215.0,115.0,971.0,4.6,65.0,1056.0,4.8,5.0,137.2211784,121.0
Truck 3,28-Jul-16,06.27.19.000000000 AM,318.0,193.0,125.0,710.0,4.6,447.0,1053.0,6.0,6.0,137.2211784,97.0
Truck 3,28-Jul-16,07.11.13.000000000 AM,398.1,205.0,711.0,837.0,5.9,175.0,772.0,3.5,5.0,123.0258841,83.0
Truck 3,28-Jul-16,07.58.06.000000000 AM,435.9,162.0,52.0,468.0,3.3,2343.0,685.0,2.5,4.0,125.8649429,77.0
Truck 3,28-Jul-16,09.02.26.000000000 AM,295.6,162.0,188.0,650.0,3.5,449.0,1020.0,4.3,4.0,160.8800023,106.0
Truck 3,29-Jul-16,12.14.01.000000000 PM,358.2,111.0,906.0,569.0,3.8,81.0,1253.0,7.6,3.0,194.0023557,110.0
Truck 3,29-Jul-16,01.04.44.000000000 PM,327.4,120.0,737.0,830.0,6.2,132.0,645.0,2.4,3.0,136.2748254,109.0
Truck 3,29-Jul-16,01.47.33.000000000 PM,320.8,325.0,68.0,358.0,1.7,103.0,662.0,4.1,3.0,97.00117783,85.0
Truck 3,29-Jul-16,02.29.42.000000000 PM,440.6,208.0,158.0,359.0,1.9,61.0,584.0,3.0,4.0,84.69858942,71.0
Truck 3,29-Jul-16,02.53.30.000000000 PM,311.9,162.0,488.0,824.0,5.2,90.0,812.0,3.0,3.0,144.3188256,130.0
Truck 3,29-Jul-16,03.34.46.000000000 PM,191.2,148.0,818.0,629.0,3.2,433.0,717.0,2.8,4.0,134.3821195,140.0
Truck 3,29-Jul-16,04.22.25.000000000 PM,437.1,122.0,420.0,356.0,1.7,170.0,641.0,4.1,4.0,102.2061191,89.0
Truck 3,29-Jul-16,04.52.06.000000000 PM,309.8,211.0,232.0,459.0,3.8,2069.0,1336.0,7.6,5.0,219.080709,126.0
Truck 3,29-Jul-16,06.06.51.000000000 PM,398.6,156.0,239.0,927.0,7.0,906.0,876.0,3.6,2.0,182.1729437,110.0
Truck 3,29-Jul-16,07.00.45.000000000 PM,163.4,253.0,146.0,242.0,1.2,145.0,805.0,4.3,2.0,123.972237,80.0
Truck 3,29-Jul-16,07.28.25.000000000 PM,196.2,88.0,26.0,450.0,4.0,1100.0,898.0,4.8,1.0,141.0065902,121.0
Truck 3,29-Jul-16,08.39.35.000000000 PM,411.2,126.0,370.0,497.0,3.2,63.0,816.0,3.6,4.0,132.4894136,135.0
Truck 3,29-Jul-16,09.12.04.000000000 PM,396.1,286.0,143.0,353.0,1.6,66.0,745.0,4.6,3.0,120.1868252,84.0
Truck 3,29-Jul-16,09.39.43.000000000 PM,394.9,163.0,336.0,677.0,6.0,114.0,439.0,2.2,4.0,97.00117783,88.0
Truck 3,29-Jul-16,10.09.43.000000000 PM,379.9,137.0,9.0,786.0,5.1,214.0,645.0,3.0,3.0,121.1331782,101.0
Truck 3,29-Jul-16,10.40.49.000000000 PM,381.7,159.0,8.0,252.0,1.4,775.0,411.0,2.2,4.0,61.03976556,48.0
Truck 3,29-Jul-16,11.08.41.000000000 PM,443.0,192.0,205.0,501.0,2.8,125.0,859.0,4.0,2.0,157.0945904,110.0
Truck 3,29-Jul-16,11.41.23.000000000 PM,355.6,295.0,1542.0,601.0,3.8,149.0,846.0,3.6,3.0,170.3435318,99.0
Truck 3,30-Jul-16,12.40.59.000000000 AM,365.6,245.0,70.0,1258.0,9.2,275.0,1215.0,5.6,6.0,256.9348271,190.0
Truck 3,30-Jul-16,01.34.10.000000000 AM,244.7,341.0,320.0,1128.0,6.7,90.0,501.0,2.4,4.0,132.0162371,152.0
Truck 3,30-Jul-16,02.15.29.000000000 AM,437.1,145.0,71.0,868.0,5.4,94.0,911.0,4.3,4.0,170.3435318,145.0
Truck 3,30-Jul-16,02.51.46.000000000 AM,387.3,130.0,1133.0,802.0,4.4,1897.0,845.0,4.0,4.0,183.1192967,159.0
Truck 3,30-Jul-16,05.33.21.000000000 AM,323.4,164.0,341.0,988.0,5.4,905.0,1280.0,5.9,3.0,216.7148266,122.0
Truck 3,30-Jul-16,06.37.14.000000000 AM,359.0,157.0,37.0,685.0,3.5,81.0,813.0,4.3,4.0,129.6503548,91.0
Truck 3,30-Jul-16,07.08.02.000000000 AM,403.9,127.0,385.0,1008.0,6.0,231.0,730.0,2.7,4.0,138.1675313,114.0
Truck 3,30-Jul-16,07.51.06.000000000 AM,285.5,286.0,3451.0,347.0,1.2,68.0,809.0,4.0,5.0,142.8992961,81.0
Truck 3,30-Jul-16,09.17.14.000000000 AM,296.3,193.0,1389.0,784.0,4.1,681.0,445.0,2.2,5.0,89.90353067,96.0
Truck 3,30-Jul-16,10.17.52.000000000 AM,372.3,169.0,489.0,331.0,0.8,83.0,536.0,3.0,3.0,87.06447181,96.0
Truck 3,30-Jul-16,10.45.49.000000000 AM,427.8,336.0,52.0,527.0,2.8,276.0,556.0,3.0,4.0,92.74258954,91.0
Truck 3,30-Jul-16,11.16.08.000000000 AM,378.3,252.0,238.0,602.0,3.0,58.0,489.0,3.0,5.0,91.79623658,88.0
Truck 3,30-Jul-16,12.23.15.000000000 PM,398.7,183.0,662.0,240.0,0.4,68.0,642.0,3.0,3.0,85.64494238,90.0
Truck 3,30-Jul-16,12.54.26.000000000 PM,298.3,195.0,9.0,658.0,4.4,81.0,656.0,3.5,4.0,109.7769427,115.0
Truck 3,30-Jul-16,01.22.13.000000000 PM,418.6,124.0,9.0,412.0,3.2,112.0,586.0,2.4,4.0,102.2061191,59.0
Truck 3,30-Jul-16,01.43.48.000000000 PM,240.0,133.0,17.0,216.0,1.2,141.0,693.0,3.8,4.0,101.7329426,104.0
Truck 3,30-Jul-16,02.04.39.000000000 PM,437.9,125.0,97.0,553.0,4.3,781.0,652.0,2.5,4.0,124.4454135,102.0
Truck 3,30-Jul-16,02.42.58.000000000 PM,356.4,169.0,447.0,451.0,2.5,60.0,932.0,6.0,5.0,164.6654141,107.0
Truck 3,30-Jul-16,03.18.44.000000000 PM,335.5,157.0,390.0,1010.0,7.6,403.0,774.0,3.5,4.0,168.9240024,148.0
Truck 3,30-Jul-16,04.06.13.000000000 PM,77.9,163.0,186.0,518.0,3.6,241.0,710.0,3.3,3.0,118.2941193,113.0
Truck 3,30-Jul-16,04.37.46.000000000 PM,336.9,268.0,114.0,401.0,2.5,280.0,584.0,2.2,3.0,107.8842368,92.0
Truck 3,30-Jul-16,05.06.23.000000000 PM,467.9,143.0,2472.0,895.0,5.4,1351.0,442.0,2.0,4.0,112.6160016,145.0
Truck 3,30-Jul-16,06.38.27.000000000 PM,228.3,223.0,25.0,357.0,2.0,88.0,283.0,1.7,3.0,49.21035363,64.0
Truck 3,30-Jul-16,06.55.25.000000000 PM,356.6,105.0,39.0,296.0,1.7,63.0,279.0,1.7,3.0,43.05905943,59.0
Truck 3,30-Jul-16,07.09.02.000000000 PM,428.5,133.0,85.0,241.0,1.7,188.0,295.0,1.9,3.0,40.22000056,67.0
Truck 3,30-Jul-16,07.25.22.000000000 PM,188.2,200.0,5.0,248.0,1.9,501.0,643.0,4.1,5.0,98.42070726,87.0
Truck 3,30-Jul-16,08.29.52.000000000 PM,183.1,180.0,479.0,562.0,3.6,1002.0,833.0,3.6,4.0,165.611767,105.0
Truck 3,30-Jul-16,09.22.58.000000000 PM,246.1,250.0,33.0,263.0,1.4,84.0,429.0,2.4,5.0,66.71788329,59.0
Truck 3,30-Jul-16,09.41.21.000000000 PM,369.9,124.0,205.0,738.0,4.6,220.0,840.0,4.0,2.0,145.738355,136.0
Truck 3,30-Jul-16,10.18.17.000000000 PM,374.4,337.0,16.0,306.0,1.7,186.0,849.0,6.2,4.0,111.1964721,91.0
Truck 3,30-Jul-16,10.47.42.000000000 PM,383.3,138.0,639.0,1100.0,7.3,109.0,1130.0,5.4,4.0,231.8564738,156.0
Truck 3,30-Jul-16,11.41.51.000000000 PM,211.7,170.0,268.0,496.0,4.0,1017.0,701.0,2.8,4.0,126.8112959,101.0
Truck 3,31-Jul-16,02.15.39.000000000 AM,377.2,238.0,630.0,296.0,1.7,134.0,1255.0,7.3,4.0,177.441179,100.0
Truck 3,31-Jul-16,03.00.02.000000000 AM,372.8,135.0,296.0,762.0,6.5,4251.0,1273.0,4.8,3.0,241.3200034,154.0
Truck 3,31-Jul-16,05.27.05.000000000 AM,357.6,335.0,840.0,863.0,4.0,841.0,893.0,4.3,6.0,150.4701198,119.0
Truck 3,31-Jul-16,07.45.55.000000000 AM,419.0,209.0,6038.0,969.0,4.3,673.0,765.0,2.8,5.0,172.2362377,84.0
Truck 3,31-Jul-16,10.16.14.000000000 AM,455.5,206.0,137.0,385.0,1.6,93.0,947.0,4.8,5.0,128.7040018,92.0
Truck 3,31-Jul-16,10.46.57.000000000 AM,413.0,266.0,483.0,722.0,4.8,73.0,894.0,4.8,3.0,138.6407078,107.0
Truck 3,31-Jul-16,12.40.16.000000000 PM,200.0,328.0,485.0,690.0,4.4,810.0,723.0,2.7,4.0,134.855296,134.0
Truck 3,31-Jul-16,01.33.00.000000000 PM,381.1,170.0,127.0,426.0,2.2,317.0,626.0,2.4,4.0,110.2501192,115.0
Truck 3,31-Jul-16,02.35.03.000000000 PM,397.6,198.0,207.0,806.0,4.4,190.0,802.0,3.6,5.0,153.3091786,112.0
Truck 3,31-Jul-16,03.13.22.000000000 PM,289.7,145.0,297.0,618.0,4.1,785.0,746.0,3.2,3.0,126.3381194,120.0
Truck 3,31-Jul-16,03.58.22.000000000 PM,325.5,198.0,1813.0,544.0,3.3,1028.0,849.0,4.0,4.0,176.0216495,125.0
Truck 3,31-Jul-16,08.41.24.000000000 PM,368.8,121.0,522.0,760.0,4.0,60.0,843.0,4.6,4.0,148.1042374,120.0
Truck 3,31-Jul-16,09.21.29.000000000 PM,399.4,255.0,1727.0,957.0,6.5,290.0,919.0,4.3,3.0,194.4755321,126.0
Truck 3,31-Jul-16,10.33.30.000000000 PM,382.6,141.0,828.0,604.0,4.8,2317.0,1073.0,4.9,5.0,196.368238,98.0
Truck 3,31-Jul-16,11.59.40.000000000 PM,208.3,131.0,65.0,702.0,4.9,3060.0,967.0,4.3,4.0,194.4755321,109.0
Truck 3,1-Aug-16,01.25.08.000000000 AM,290.0,128.0,2806.0,897.0,3.8,104.0,1124.0,7.0,3.0,167.0312965,132.0
Truck 3,1-Aug-16,02.53.01.000000000 AM,374.1,159.0,293.0,923.0,5.7,45.0,1426.0,7.8,6.0,209.6171794,129.0
Truck 3,1-Aug-16,04.21.29.000000000 AM,377.2,131.0,936.0,675.0,4.0,1684.0,938.0,4.1,4.0,180.7534143,121.0
Truck 3,1-Aug-16,05.37.16.000000000 AM,374.6,131.0,137.0,949.0,4.3,62.0,1448.0,8.1,5.0,211.9830618,137.0
Truck 3,1-Aug-16,06.24.39.000000000 AM,401.1,144.0,194.0,901.0,5.6,505.0,1044.0,4.4,5.0,196.368238,110.0
Truck 3,1-Aug-16,07.13.06.000000000 AM,267.5,197.0,28.0,701.0,4.9,120.0,671.0,3.3,4.0,119.7136487,71.0
Truck 3,1-Aug-16,07.57.17.000000000 AM,381.7,111.0,450.0,817.0,4.9,194.0,969.0,4.4,3.0,176.494826,120.0
Truck 3,1-Aug-16,08.41.25.000000000 AM,361.0,231.0,2628.0,1099.0,4.9,118.0,716.0,3.3,4.0,158.9872963,108.0
Truck 3,1-Aug-16,10.04.38.000000000 AM,363.3,113.0,198.0,598.0,3.0,4908.0,1229.0,4.9,3.0,204.4122382,132.0
Truck 3,11-Aug-16,09.16.06.000000000 PM,420.8,112.0,354.0,839.0,3.8,72.0,1028.0,4.4,2.0,193.5291792,94.0
Truck 3,11-Aug-16,09.57.54.000000000 PM,455.9,121.0,385.0,462.0,2.0,60.0,821.0,5.6,4.0,117.8209428,93.0
Truck 3,11-Aug-16,10.30.00.000000000 PM,278.4,165.0,236.0,710.0,5.4,52.0,832.0,5.7,3.0,140.0602373,107.0
Truck 3,11-Aug-16,11.04.39.000000000 PM,409.4,308.0,30.0,920.0,6.0,340.0,961.0,3.8,4.0,188.3242379,92.0
Truck 3,11-Aug-16,11.49.06.000000000 PM,377.4,112.0,184.0,880.0,4.1,169.0,781.0,3.3,3.0,159.4604728,67.0
Truck 3,12-Aug-16,12.26.02.000000000 AM,331.7,129.0,74.0,576.0,3.2,426.0,1158.0,4.4,3.0,141.0065902,102.0
Truck 3,12-Aug-16,01.07.07.000000000 AM,241.2,116.0,2003.0,1220.0,7.0,330.0,1216.0,5.4,3.0,251.2567094,111.0
Truck 3,12-Aug-16,02.31.57.000000000 AM,360.8,267.0,36.0,813.0,4.1,466.0,880.0,3.8,4.0,157.5677669,67.0
Truck 3,12-Aug-16,03.14.42.000000000 AM,377.9,234.0,108.0,744.0,4.1,166.0,778.0,3.8,4.0,132.0162371,93.0
Truck 3,12-Aug-16,04.45.37.000000000 AM,372.1,141.0,1970.0,1233.0,4.1,51.0,1402.0,6.2,4.0,195.4218851,95.0
Truck 3,12-Aug-16,06.08.56.000000000 AM,443.3,158.0,1026.0,1376.0,6.2,622.0,1115.0,4.3,4.0,204.4122382,78.0
Truck 3,12-Aug-16,07.23.33.000000000 AM,333.6,181.0,22.0,654.0,3.2,55.0,900.0,5.2,4.0,122.0795311,114.0
Truck 3,12-Aug-16,07.55.00.000000000 AM,434.6,301.0,3083.0,1458.0,7.3,168.0,934.0,3.6,4.0,208.6708265,76.0
Truck 3,12-Aug-16,09.38.14.000000000 AM,357.9,323.0,257.0,1267.0,6.5,269.0,1157.0,5.2,6.0,172.2362377,60.0
Truck 3,12-Aug-16,10.35.05.000000000 AM,356.3,185.0,401.0,401.0,1.9,54.0,1067.0,5.7,5.0,158.5141199,65.0
Truck 3,12-Aug-16,12.08.52.000000000 PM,371.4,156.0,911.0,701.0,2.7,55.0,975.0,5.7,4.0,171.7630612,104.0
Truck 3,12-Aug-16,12.57.30.000000000 PM,404.7,227.0,493.0,930.0,5.7,63.0,952.0,5.7,5.0,180.2802378,111.0
Truck 3,12-Aug-16,01.43.49.000000000 PM,418.8,124.0,29.0,702.0,5.4,48.0,906.0,5.6,4.0,158.5141199,82.0
Truck 3,12-Aug-16,02.15.12.000000000 PM,450.5,143.0,170.0,683.0,5.4,54.0,794.0,4.9,4.0,125.8649429,72.0
Truck 3,12-Aug-16,02.47.14.000000000 PM,395.0,263.0,98.0,704.0,4.8,679.0,1045.0,5.6,4.0,158.0409434,126.0
Truck 3,12-Aug-16,03.35.41.000000000 PM,394.0,113.0,365.0,739.0,4.9,1819.0,977.0,5.4,3.0,155.2018845,97.0
Truck 3,12-Aug-16,04.45.23.000000000 PM,413.3,208.0,737.0,589.0,3.6,336.0,1000.0,4.8,6.0,116.8745899,75.0
Truck 3,12-Aug-16,05.35.15.000000000 PM,433.0,163.0,177.0,484.0,2.2,202.0,738.0,3.5,5.0,82.33270704,98.0
Truck 3,12-Aug-16,06.05.54.000000000 PM,359.3,296.0,11.0,277.0,1.1,79.0,281.0,1.1,5.0,38.80047113,40.0
Truck 3,12-Aug-16,06.22.17.000000000 PM,444.1,128.0,76.0,260.0,1.1,54.0,902.0,4.9,4.0,119.7136487,64.0
Truck 3,12-Aug-16,06.46.57.000000000 PM,442.5,348.0,889.0,790.0,5.4,48.0,768.0,4.9,3.0,149.5237668,101.0
Truck 3,13-Aug-16,05.06.24.000000000 AM,360.4,159.0,415.0,425.0,2.0,100.0,366.0,1.7,5.0,44.95176534,70.0
Truck 3,13-Aug-16,05.31.50.000000000 AM,354.8,115.0,301.0,567.0,2.8,95.0,906.0,3.5,3.0,154.2555316,78.0
Truck 3,13-Aug-16,06.06.18.000000000 AM,406.9,125.0,284.0,561.0,3.3,373.0,1608.0,8.1,3.0,205.8317676,145.0
Truck 3,13-Aug-16,06.57.35.000000000 AM,367.8,112.0,848.0,830.0,5.9,269.0,637.0,2.5,3.0,126.3381194,113.0
Truck 3,13-Aug-16,07.44.24.000000000 AM,368.4,124.0,324.0,508.0,2.4,65.0,656.0,2.5,3.0,109.7769427,94.0
Truck 3,13-Aug-16,08.13.33.000000000 AM,406.8,291.0,2303.0,547.0,2.5,693.0,586.0,2.4,4.0,125.8649429,81.0
Truck 3,13-Aug-16,10.24.57.000000000 AM,354.4,186.0,1296.0,656.0,5.4,57.0,1279.0,6.8,1.0,230.4369444,111.0
Truck 3,13-Aug-16,11.25.19.000000000 AM,361.3,100.0,3.0,771.0,6.7,600.0,1140.0,5.2,2.0,212.9294148,102.0
Truck 3,13-Aug-16,12.37.43.000000000 PM,314.4,188.0,1069.0,853.0,5.2,110.0,1053.0,5.4,3.0,197.7877675,78.0
Truck 3,13-Aug-16,01.34.32.000000000 PM,355.5,435.0,190.0,547.0,3.6,66.0,1057.0,6.0,4.0,165.1385906,88.0
Truck 3,13-Aug-16,02.14.21.000000000 PM,264.2,142.0,25.0,751.0,5.7,218.0,1085.0,5.2,3.0,192.1096498,144.0
Truck 3,13-Aug-16,02.52.55.000000000 PM,415.9,147.0,68.0,474.0,3.2,419.0,779.0,3.3,4.0,141.4797667,70.0
Truck 3,13-Aug-16,03.25.42.000000000 PM,442.6,179.0,553.0,672.0,4.1,2268.0,755.0,3.0,4.0,142.8992961,98.0
Truck 3,13-Aug-16,04.42.32.000000000 PM,335.1,166.0,144.0,161.0,0.4,64.0,710.0,5.2,3.0,95.5816484,74.0
Truck 3,13-Aug-16,05.04.09.000000000 PM,358.6,289.0,114.0,697.0,5.6,226.0,850.0,5.6,4.0,137.6943549,127.0
Truck 3,13-Aug-16,05.41.55.000000000 PM,405.9,135.0,41.0,840.0,6.0,362.0,590.0,2.5,3.0,130.1235312,88.0
Truck 3,13-Aug-16,06.16.07.000000000 PM,392.3,152.0,11.0,115.0,0.4,48.0,705.0,5.2,4.0,93.21576601,75.0
