MACH_SER_NO,OCUR_TS Date,OCUR_TS Time,PAYLD_WT,LD_TM,EMTY_STOP_TM,EMTY_TRAV_TM,EMTY_TRAV_DSTNC,LD_STOP_TM,LD_TRAV_TM,LD_TRAV_DSTNC,LD_PASS_CT,FUEL_USED_IN_CYC,SHFT_CT
Truck 16,27-Jul-16,11.54.55.000000000 AM,368.0,92.0,27.0,491.0,4.8,69.0,707.0,5.1,4.0,120.6600017,95.0
Truck 16,27-Jul-16,12.18.58.000000000 PM,348.0,92.0,27.0,453.0,4.8,88.0,704.0,4.9,4.0,124.4454135,96.0
Truck 16,27-Jul-16,12.42.39.000000000 PM,363.2,143.0,25.0,491.0,4.9,66.0,701.0,4.9,5.0,121.1331782,97.0
Truck 16,27-Jul-16,01.07.25.000000000 PM,362.1,94.0,12.0,474.0,4.9,74.0,711.0,4.9,3.0,122.0795311,101.0
Truck 16,27-Jul-16,02.04.55.000000000 PM,381.3,112.0,1026.0,527.0,4.0,63.0,691.0,4.9,5.0,118.2941193,112.0
Truck 16,27-Jul-16,02.46.56.000000000 PM,332.6,87.0,47.0,495.0,4.8,62.0,691.0,5.1,4.0,117.3477664,103.0
Truck 16,27-Jul-16,03.10.56.000000000 PM,319.2,99.0,123.0,506.0,4.8,58.0,690.0,5.1,4.0,117.8209428,100.0
Truck 16,27-Jul-16,03.36.33.000000000 PM,385.4,105.0,44.0,441.0,4.8,63.0,702.0,4.9,4.0,126.3381194,99.0
Truck 16,27-Jul-16,04.00.04.000000000 PM,325.7,116.0,148.0,528.0,4.8,70.0,712.0,4.9,4.0,118.7672958,105.0
Truck 16,27-Jul-16,04.27.25.000000000 PM,317.1,82.0,205.0,471.0,4.8,63.0,706.0,4.9,4.0,120.6600017,112.0
Truck 16,27-Jul-16,04.53.56.000000000 PM,342.1,107.0,167.0,477.0,4.8,56.0,690.0,4.9,4.0,120.1868252,100.0
Truck 16,27-Jul-16,05.59.25.000000000 PM,324.0,87.0,115.0,509.0,3.8,63.0,670.0,4.9,4.0,105.0451779,94.0
Truck 16,27-Jul-16,06.24.30.000000000 PM,322.5,102.0,97.0,462.0,4.8,52.0,720.0,5.1,4.0,120.1868252,105.0
Truck 16,27-Jul-16,06.49.25.000000000 PM,354.7,99.0,181.0,540.0,4.9,226.0,752.0,5.1,4.0,123.972237,113.0
Truck 16,27-Jul-16,07.20.38.000000000 PM,350.5,102.0,94.0,483.0,4.9,60.0,741.0,4.9,4.0,123.0258841,119.0
Truck 16,27-Jul-16,07.46.20.000000000 PM,339.2,108.0,27.0,512.0,4.9,83.0,707.0,4.9,4.0,115.4550604,95.0
Truck 16,28-Jul-16,12.33.47.000000000 AM,329.2,101.0,2206.0,601.0,4.8,60.0,827.0,5.6,4.0,148.5774138,119.0
Truck 16,28-Jul-16,01.39.41.000000000 AM,360.1,103.0,149.0,512.0,5.1,57.0,834.0,5.4,4.0,146.2115315,84.0
Truck 16,28-Jul-16,02.08.26.000000000 AM,332.8,80.0,27.0,573.0,5.6,101.0,827.0,5.9,3.0,123.972237,115.0
Truck 16,28-Jul-16,02.36.21.000000000 AM,346.9,115.0,221.0,583.0,5.1,69.0,800.0,5.4,4.0,147.1578844,103.0
Truck 16,28-Jul-16,03.07.25.000000000 AM,362.4,119.0,288.0,566.0,5.4,81.0,747.0,5.7,4.0,126.3381194,98.0
Truck 16,28-Jul-16,03.38.40.000000000 AM,377.8,101.0,45.0,567.0,5.4,83.0,728.0,5.7,4.0,122.5527076,101.0
Truck 16,28-Jul-16,04.05.08.000000000 AM,332.3,112.0,66.0,515.0,5.4,85.0,682.0,5.7,4.0,122.5527076,106.0
Truck 16,28-Jul-16,04.30.27.000000000 AM,343.5,111.0,311.0,491.0,5.4,68.0,725.0,5.7,4.0,125.3917665,99.0
Truck 16,28-Jul-16,05.00.05.000000000 AM,316.3,119.0,13.0,513.0,5.4,61.0,660.0,5.7,4.0,119.7136487,104.0
Truck 16,28-Jul-16,05.23.48.000000000 AM,302.4,219.0,407.0,550.0,5.6,73.0,724.0,5.7,7.0,126.8112959,100.0
Truck 16,28-Jul-16,05.58.03.000000000 AM,341.7,105.0,80.0,532.0,5.4,75.0,729.0,5.7,4.0,121.1331782,97.0
Truck 16,28-Jul-16,06.58.47.000000000 AM,338.5,112.0,176.0,561.0,5.1,157.0,680.0,5.4,4.0,100.7865896,112.0
Truck 16,28-Jul-16,07.28.03.000000000 AM,377.4,98.0,274.0,491.0,5.1,83.0,756.0,5.9,4.0,143.3724726,103.0
Truck 16,28-Jul-16,08.31.24.000000000 AM,342.6,105.0,558.0,347.0,2.4,74.0,769.0,5.9,4.0,117.8209428,104.0
Truck 16,28-Jul-16,09.03.35.000000000 AM,388.5,94.0,52.0,552.0,5.7,71.0,815.0,5.9,3.0,128.7040018,96.0
Truck 16,28-Jul-16,09.31.06.000000000 AM,375.6,103.0,53.0,533.0,5.7,60.0,808.0,6.0,4.0,130.5967077,105.0
Truck 16,28-Jul-16,09.58.10.000000000 AM,312.1,124.0,257.0,589.0,5.9,71.0,724.0,5.9,4.0,127.7576489,117.0
Truck 16,28-Jul-16,10.28.48.000000000 AM,358.0,125.0,8.0,543.0,5.6,80.0,756.0,5.9,5.0,126.3381194,94.0
Truck 16,28-Jul-16,10.55.05.000000000 AM,322.2,102.0,423.0,569.0,5.7,69.0,749.0,6.0,4.0,127.2844724,111.0
Truck 16,28-Jul-16,11.28.16.000000000 AM,323.6,99.0,363.0,560.0,5.7,68.0,731.0,6.0,4.0,127.7576489,109.0
Truck 16,28-Jul-16,11.59.53.000000000 AM,330.9,145.0,16.0,591.0,5.7,67.0,749.0,6.0,6.0,123.4990606,118.0
Truck 16,28-Jul-16,12.27.06.000000000 PM,357.6,139.0,174.0,553.0,5.7,73.0,782.0,6.0,6.0,127.7576489,109.0
Truck 16,28-Jul-16,12.56.58.000000000 PM,381.1,138.0,6.0,589.0,5.7,80.0,798.0,6.2,5.0,132.0162371,118.0
Truck 16,28-Jul-16,02.08.11.000000000 PM,329.7,134.0,465.0,516.0,4.4,86.0,755.0,6.2,5.0,131.0698842,148.0
Truck 16,28-Jul-16,02.42.10.000000000 PM,361.4,147.0,186.0,609.0,5.9,73.0,756.0,6.0,5.0,135.3284725,115.0
Truck 16,28-Jul-16,04.07.43.000000000 PM,327.8,93.0,5280.0,379.0,2.5,57.0,849.0,5.6,4.0,140.5334137,98.0
Truck 16,28-Jul-16,06.03.16.000000000 PM,341.8,119.0,33.0,517.0,5.4,60.0,853.0,5.6,4.0,147.1578844,96.0
Truck 16,28-Jul-16,06.30.44.000000000 PM,354.0,92.0,62.0,592.0,5.6,65.0,702.0,5.1,4.0,119.2404723,113.0
Truck 16,28-Jul-16,06.57.01.000000000 PM,316.7,109.0,65.0,512.0,4.9,55.0,715.0,5.1,4.0,117.8209428,94.0
Truck 16,28-Jul-16,07.22.17.000000000 PM,347.4,100.0,76.0,533.0,4.9,61.0,761.0,5.1,4.0,125.8649429,120.0
Truck 16,28-Jul-16,07.48.52.000000000 PM,332.2,95.0,10.0,488.0,4.9,911.0,927.0,5.9,4.0,135.801649,145.0
Truck 16,28-Jul-16,08.44.06.000000000 PM,324.0,114.0,384.0,618.0,4.9,69.0,731.0,5.1,4.0,123.0258841,97.0
Truck 16,28-Jul-16,09.17.20.000000000 PM,339.0,146.0,164.0,558.0,4.9,58.0,733.0,5.1,5.0,120.1868252,97.0
Truck 16,28-Jul-16,09.46.07.000000000 PM,349.6,105.0,149.0,547.0,4.9,56.0,63.0,0.1,4.0,32.17600045,56.0
Truck 16,28-Jul-16,10.02.04.000000000 PM,329.6,113.0,4.0,58.0,0.0,71.0,935.0,6.5,3.0,114.981884,56.0
Truck 16,28-Jul-16,10.22.34.000000000 PM,361.2,101.0,174.0,710.0,6.4,83.0,924.0,5.9,4.0,147.1578844,105.0
Truck 16,28-Jul-16,10.57.10.000000000 PM,348.3,106.0,27.0,648.0,6.4,85.0,941.0,6.2,4.0,148.1042374,111.0
Truck 16,28-Jul-16,11.28.32.000000000 PM,343.4,95.0,209.0,537.0,4.9,56.0,733.0,5.1,4.0,122.0795311,94.0
Truck 16,28-Jul-16,11.56.48.000000000 PM,360.3,100.0,85.0,520.0,4.9,72.0,742.0,5.1,4.0,122.5527076,81.0
Truck 16,29-Jul-16,12.23.10.000000000 AM,344.3,121.0,165.0,541.0,4.9,75.0,745.0,5.1,4.0,122.5527076,88.0
Truck 16,29-Jul-16,12.51.47.000000000 AM,361.2,122.0,9.0,535.0,4.9,66.0,780.0,5.1,4.0,125.3917665,78.0
Truck 16,29-Jul-16,02.19.12.000000000 AM,327.4,112.0,3316.0,1163.0,4.0,69.0,699.0,5.1,3.0,132.9625901,122.0
Truck 16,29-Jul-16,03.52.16.000000000 AM,365.1,123.0,181.0,580.0,4.9,86.0,752.0,5.1,5.0,125.3917665,90.0
Truck 16,29-Jul-16,04.22.09.000000000 AM,326.1,113.0,35.0,537.0,4.9,64.0,700.0,5.1,4.0,119.2404723,80.0
Truck 16,29-Jul-16,04.47.18.000000000 AM,349.8,101.0,129.0,547.0,4.9,59.0,725.0,5.1,4.0,124.4454135,82.0
Truck 16,29-Jul-16,05.14.26.000000000 AM,332.3,102.0,238.0,583.0,4.9,76.0,718.0,5.1,4.0,121.1331782,84.0
Truck 16,29-Jul-16,05.44.15.000000000 AM,328.7,110.0,289.0,567.0,4.9,74.0,723.0,5.1,4.0,123.972237,88.0
Truck 16,29-Jul-16,06.14.53.000000000 AM,311.0,112.0,55.0,542.0,4.9,100.0,709.0,5.1,4.0,118.2941193,85.0
Truck 16,29-Jul-16,06.41.16.000000000 AM,343.7,110.0,17.0,599.0,4.9,66.0,879.0,5.9,4.0,136.2748254,102.0
Truck 16,29-Jul-16,07.10.19.000000000 AM,333.4,103.0,102.0,554.0,5.1,73.0,740.0,5.1,4.0,122.5527076,88.0
Truck 16,29-Jul-16,07.37.36.000000000 AM,349.9,101.0,133.0,538.0,4.9,64.0,738.0,5.1,4.0,127.2844724,89.0
Truck 16,29-Jul-16,08.27.48.000000000 AM,347.7,99.0,331.0,58.0,0.0,73.0,828.0,5.1,3.0,100.3134132,55.0
Truck 16,29-Jul-16,08.55.56.000000000 AM,358.2,101.0,233.0,542.0,4.8,63.0,779.0,5.2,4.0,130.1235312,133.0
Truck 16,29-Jul-16,09.25.45.000000000 AM,344.5,105.0,155.0,551.0,4.9,63.0,883.0,5.6,4.0,164.1922376,135.0
Truck 16,29-Jul-16,09.56.18.000000000 AM,365.8,97.0,60.0,558.0,5.4,69.0,876.0,5.6,4.0,147.6310609,93.0
Truck 16,29-Jul-16,01.45.03.000000000 PM,378.5,211.0,260.0,568.0,3.6,52.0,760.0,5.2,8.0,132.4894136,129.0
Truck 16,29-Jul-16,04.56.54.000000000 PM,380.2,147.0,605.0,478.0,4.0,57.0,738.0,5.1,5.0,126.8112959,123.0
Truck 16,29-Jul-16,05.32.07.000000000 PM,326.0,101.0,636.0,577.0,5.1,55.0,744.0,5.1,4.0,127.2844724,111.0
Truck 16,29-Jul-16,06.08.47.000000000 PM,337.3,100.0,75.0,524.0,5.1,66.0,732.0,5.1,4.0,123.0258841,101.0
Truck 16,29-Jul-16,06.34.46.000000000 PM,327.8,99.0,67.0,534.0,4.9,52.0,858.0,5.6,4.0,156.621414,111.0
Truck 16,29-Jul-16,07.02.43.000000000 PM,343.0,109.0,179.0,569.0,5.4,62.0,878.0,5.6,4.0,149.9969433,90.0
Truck 16,29-Jul-16,07.33.54.000000000 PM,365.7,135.0,244.0,542.0,5.4,54.0,836.0,5.6,5.0,154.2555316,90.0
Truck 16,29-Jul-16,08.52.15.000000000 PM,357.8,146.0,2648.0,87.0,0.0,60.0,871.0,5.4,5.0,131.5430607,55.0
Truck 16,29-Jul-16,09.58.25.000000000 PM,331.7,95.0,135.0,574.0,5.2,154.0,934.0,5.7,4.0,145.2651785,96.0
Truck 16,29-Jul-16,10.31.16.000000000 PM,334.3,99.0,80.0,562.0,5.2,74.0,863.0,5.4,4.0,138.6407078,87.0
Truck 16,29-Jul-16,11.00.24.000000000 PM,319.1,121.0,532.0,635.0,5.2,71.0,854.0,5.6,4.0,140.0602373,85.0
Truck 16,29-Jul-16,11.38.50.000000000 PM,427.1,146.0,55.0,519.0,5.2,135.0,231.0,0.6,5.0,37.3809417,41.0
Truck 16,29-Jul-16,11.57.43.000000000 PM,344.4,102.0,5.0,71.0,0.1,58.0,899.0,5.6,4.0,131.0698842,68.0
Truck 16,30-Jul-16,12.17.25.000000000 AM,336.6,111.0,295.0,522.0,5.2,253.0,961.0,5.7,4.0,150.4701198,101.0
Truck 16,30-Jul-16,12.54.34.000000000 AM,352.4,96.0,131.0,579.0,5.2,52.0,914.0,5.6,4.0,146.6847079,85.0
Truck 16,30-Jul-16,01.25.20.000000000 AM,342.5,98.0,34.0,578.0,5.2,58.0,869.0,5.6,4.0,148.1042374,92.0
Truck 16,30-Jul-16,02.54.17.000000000 AM,324.4,114.0,724.0,78.0,0.1,73.0,844.0,5.6,4.0,124.4454135,53.0
Truck 16,30-Jul-16,03.26.08.000000000 AM,311.8,121.0,99.0,580.0,5.2,59.0,854.0,5.6,3.0,133.4357666,73.0
Truck 16,30-Jul-16,10.21.53.000000000 AM,400.3,204.0,939.0,657.0,4.1,53.0,165.0,0.9,7.0,44.47858886,93.0
Truck 16,30-Jul-16,10.56.58.000000000 AM,392.0,193.0,119.0,511.0,4.0,56.0,185.0,0.9,7.0,61.03976556,111.0
Truck 16,30-Jul-16,11.15.24.000000000 AM,348.6,157.0,261.0,178.0,0.9,66.0,168.0,0.9,6.0,30.75647102,54.0
Truck 16,30-Jul-16,11.29.48.000000000 AM,349.8,161.0,27.0,136.0,0.9,52.0,170.0,0.9,6.0,28.39058863,53.0
Truck 16,30-Jul-16,11.39.17.000000000 AM,349.5,180.0,19.0,131.0,0.9,54.0,169.0,0.9,6.0,28.86376511,48.0
Truck 16,30-Jul-16,11.48.52.000000000 AM,358.3,193.0,21.0,162.0,0.9,54.0,172.0,0.9,7.0,30.75647102,50.0
Truck 16,30-Jul-16,11.59.19.000000000 AM,380.3,223.0,89.0,168.0,0.9,59.0,167.0,0.9,7.0,31.2296475,56.0
Truck 16,30-Jul-16,12.11.34.000000000 PM,359.0,190.0,178.0,147.0,0.9,59.0,175.0,0.9,6.0,31.2296475,58.0
Truck 16,30-Jul-16,12.24.34.000000000 PM,339.2,171.0,4.0,132.0,0.9,53.0,167.0,0.9,6.0,29.81011807,54.0
Truck 16,30-Jul-16,12.33.44.000000000 PM,381.7,176.0,4.0,130.0,0.9,60.0,177.0,0.9,7.0,29.33694159,49.0
Truck 16,30-Jul-16,12.43.14.000000000 PM,338.8,174.0,5.0,157.0,0.9,68.0,179.0,0.9,6.0,28.86376511,57.0
Truck 16,30-Jul-16,12.53.22.000000000 PM,373.6,194.0,25.0,159.0,0.9,52.0,172.0,0.9,7.0,28.39058863,49.0
Truck 16,30-Jul-16,01.03.47.000000000 PM,365.5,206.0,48.0,154.0,0.9,56.0,175.0,0.9,7.0,30.75647102,52.0
Truck 16,30-Jul-16,04.03.01.000000000 PM,333.3,150.0,179.0,30.0,0.0,56.0,176.0,0.9,5.0,20.819765,31.0
Truck 16,30-Jul-16,04.13.18.000000000 PM,355.5,209.0,238.0,218.0,0.9,61.0,178.0,0.9,7.0,32.64917693,59.0
Truck 16,30-Jul-16,04.28.59.000000000 PM,321.2,175.0,195.0,199.0,0.9,49.0,184.0,0.9,5.0,30.28329454,57.0
Truck 16,30-Jul-16,04.42.54.000000000 PM,350.3,156.0,449.0,180.0,0.9,66.0,180.0,0.9,6.0,30.75647102,50.0
Truck 16,30-Jul-16,05.00.48.000000000 PM,397.1,180.0,43.0,144.0,0.9,69.0,180.0,0.9,7.0,28.39058863,59.0
Truck 16,30-Jul-16,05.58.11.000000000 PM,386.8,200.0,40.0,637.0,5.4,54.0,161.0,0.9,7.0,49.68353011,104.0
Truck 16,30-Jul-16,06.17.09.000000000 PM,354.5,201.0,147.0,145.0,0.9,57.0,188.0,0.9,6.0,30.28329454,56.0
Truck 16,30-Jul-16,06.29.57.000000000 PM,362.2,197.0,36.0,147.0,0.9,74.0,156.0,0.9,6.0,30.28329454,53.0
Truck 16,30-Jul-16,06.40.32.000000000 PM,359.6,208.0,20.0,151.0,0.9,55.0,168.0,0.9,6.0,28.86376511,45.0
Truck 16,30-Jul-16,06.50.59.000000000 PM,343.9,200.0,110.0,169.0,0.9,69.0,152.0,0.9,6.0,29.33694159,58.0
Truck 16,30-Jul-16,07.03.08.000000000 PM,347.7,195.0,107.0,148.0,0.9,55.0,177.0,0.9,6.0,29.33694159,54.0
Truck 16,30-Jul-16,07.14.57.000000000 PM,342.6,197.0,57.0,156.0,0.9,57.0,162.0,0.9,6.0,27.91741216,54.0
Truck 16,30-Jul-16,07.25.52.000000000 PM,378.1,209.0,638.0,242.0,1.1,62.0,163.0,0.9,7.0,34.54188284,64.0
Truck 16,30-Jul-16,07.48.40.000000000 PM,381.3,205.0,11.0,127.0,0.9,60.0,162.0,0.9,7.0,28.39058863,52.0
